age,duration,pdays,previous,balance,campaign,day,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
1.4768925100232224,-0.1771672667692654,-0.49270743042729404,-0.38469769346660987,-0.399586376245686,-0.7526693333432415,-0.63117910826403,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
1.101735331927022,0.14565092001650154,-0.49270743042729404,-0.38469769346660987,-0.3631057142488208,-0.7526693333432415,0.5556096630901237,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-1.055418442126131,-0.7357830856420272,-0.49270743042729404,-0.38469769346660987,-0.29606017328160916,-0.7526693333432415,1.1490040487672006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0.16384238668652065,-0.9687736030613199,-0.49270743042729404,-0.38469769346660987,0.16504224817426322,-0.7526693333432415,1.623719557308862,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
-0.9616291476020808,-0.8957886217010596,-0.49270743042729404,-0.38469769346660987,0.014518435610621338,1.1361144110993484,0.318251908819293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.30510408593373,-0.6319198429370414,-0.49270743042729404,-0.38469769346660987,-0.4574295880605353,-0.7526693333432415,-0.15646359972236853,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.21131479140967988,-0.5477064029059717,-0.49270743042729404,-0.38469769346660987,1.016257694767784,-0.12307475186237815,0.1995730316838776,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
-0.5864719695058804,-0.13225343208602824,-0.49270743042729404,-0.38469769346660987,-0.40385888620928284,-0.7526693333432415,-1.6992890024827685,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1.195524626451072,-0.7020977096295994,-0.49270743042729404,-0.38469769346660987,2.5159086919902682,1.1361144110993484,-0.2751424768577839,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
2.1334175716915733,-0.777889805657562,-0.49270743042729404,-0.38469769346660987,0.1177159839621138,-0.12307475186237815,-1.6992890024827685,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.9616291476020808,0.2354785893829758,3.3069594507121596,0.9911733717836154,-0.4564436242227822,3.0248981555419383,-1.224573493941107,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0
-0.11752549688562974,-0.8508747870178224,-0.49270743042729404,-0.38469769346660987,1.4172163221207164,0.5065198296184852,-1.580610125347353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-1.3367863256982815,0.9176074536346398,-0.49270743042729404,-0.38469769346660987,-0.2020649540824791,-0.7526693333432415,1.5050406801734468,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
0.2576316812105708,-0.32313722948978607,1.144619750204227,0.9911733717836154,0.2149977492870876,-0.7526693333432415,0.7929674173609546,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.49268267498183027,-0.5252494855643531,-0.10117266984149553,3.2842918138673247,0.45820216259952207,0.5065198296184852,-0.2751424768577839,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1.8520496881194228,-0.6347269576047437,-0.49270743042729404,-0.38469769346660987,-0.2530064190330566,-0.7526693333432415,-0.63117910826403,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.023736202361579615,3.017329225075976,-0.49270743042729404,-0.38469769346660987,1.955552577533916,2.395303574061075,1.861077311579693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.8678398530780308,-0.6263056136016367,0.33485467717450734,0.9911733717836154,-0.4416541666564855,-0.12307475186237815,-0.7498579853994455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1.8520496881194228,0.271971080063106,-0.49270743042729404,-0.38469769346660987,0.3773531279037668,-0.12307475186237815,-0.15646359972236853,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
0.16384238668652065,-0.7835040349929667,-0.49270743042729404,-0.38469769346660987,4.358346450138252,-0.12307475186237815,0.43693078595470836,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
2.2272068662156235,-0.4691071922103068,-0.49270743042729404,-0.38469769346660987,0.37932505557927304,-0.12307475186237815,-1.4619312482119378,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
-0.3988933804577801,0.2495141627214874,-0.49270743042729404,-0.38469769346660987,-0.1941772433804542,-0.12307475186237815,-0.03778472258695315,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
-0.7740505585539806,0.6790027068799425,-0.49270743042729404,-0.38469769346660987,1.6140804350587545,-0.7526693333432415,0.5556096630901237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
